video_id,author,text,published_at,like_count,clean_text,sentiment
ZNLe6NZZ9zA,@yvonneboaten8289,"I am trying to reach someone at Customer Service. I sent money to a friend on an aietel line ported to Telecel from Ecobank. She does not use that number but someone has withdrawn the money. She will not do that. I know her too well. Please I have engaged Ecobank and it is being investigated bit I need someone from customer service to also reach me. I have called your 100 number but it goes to MTN.


I look forward to hearing from you. Thank you.",2025-04-08T08:27:52Z,0,trying reach someone customer service sent money friend aietel line ported telecel ecobank use number someone withdrawn money know well please engaged ecobank investigated bit need someone customer service also reach called number goes mtn look forward hearing thank,positive
ZNLe6NZZ9zA,@MercedesBenz.14,Fools !  no customer care service available on 100 .,2025-03-04T22:56:53Z,0,fools customer care service available,neutral
ZNLe6NZZ9zA,@godswilltv9155,"Nonsense, you people are full of sh*t, i got scammed and i was trying to call your customer care just to pick up and block that scammer but you guys didnt have a section to speak to your agents, so whats the use of calling your helpline if theres no one to assist you. Nonsense. Am very angry 😡 .",2025-02-07T15:49:31Z,0,nonsense people full sht got scammed trying call customer care pick block scammer guys didnt section speak agents whats use calling helpline theres one assist nonsense angry,negative
ZNLe6NZZ9zA,@MunaayaYakubu,Hello,2025-01-13T22:26:53Z,0,hello,neutral
ZNLe6NZZ9zA,@SarahKumah-11,"I don't feel like using your network anymore 
I received a bad customer service from one of your customer service team",2024-11-15T15:51:24Z,1,dont feel like using network anymore received bad customer service one customer service team,negative
ZNLe6NZZ9zA,@vidayuonayel5590,U aren't lying have been trying to reach you guys but can't not,2023-09-04T18:38:00Z,1,u arent lying trying reach guys cant,positive
ZNLe6NZZ9zA,@thefingerofgod1024,How do u speak with an agent straight.,2022-08-06T06:30:21Z,0,u speak agent straight,positive
ZNLe6NZZ9zA,@everlyneores4489,"Nataka kununua,bandoles,nifanye aje,nanikosaudi,arebia?",2022-05-28T10:27:13Z,0,nataka kununuabandolesnifanye ajenanikosaudiarebia,neutral
ZNLe6NZZ9zA,@derrickkojonanevie4792,I can't find the AFCON predictions on the my Vodafone appp,2019-06-28T11:14:31Z,0,cant find afcon predictions vodafone appp,neutral
ZNLe6NZZ9zA,@princesslaila1069,You know what your network is the most foolish and useless network in ghana,2018-05-29T17:08:42Z,2,know network foolish useless network ghana,negative
ZNLe6NZZ9zA,@ICBLACKINU,"Going to ghana.
How can i get this service to call back to CANADA/US?",2017-11-26T20:17:55Z,0,going ghana get service call back canadaus,neutral
NpuBWD5sWrA,@FaliabaniKauji-e6e,+500=,2024-12-26T01:38:48Z,0,,neutral
NpuBWD5sWrA,@Oracleeye-ke2jz,How can I clear kilobytes bundles,2024-02-26T15:02:01Z,1,clear kilobytes bundles,positive
NpuBWD5sWrA,@d14_askar76,Howe to stop spam subscription &call and sms,2023-05-18T05:52:13Z,0,howe stop spam subscription call sms,negative
NpuBWD5sWrA,@francisomosun4231,*300#,2022-09-18T11:03:27Z,0,,neutral
NpuBWD5sWrA,@duruchristy3474,That good 👍,2022-07-05T15:30:27Z,0,good,positive
NpuBWD5sWrA,@donatusiria5979,*700#,2022-05-29T03:38:08Z,0,,neutral
NpuBWD5sWrA,@DannyBrownTv,"You guys are stealing Ghanaians, nobody has subscribe to any service or streamer weekly and you guys are deducting us anytime we buy credit,see I just bought 10cedis credit and you guys deducted 6cedis, stop this right now cuz it's not fair, we'll subscribe when we have to, don't do it in the background for us we're not kids, see now I can't even bundle cuz when I buy 5¢ credit you guys will deduct 4¢, this is not fair at all",2022-04-30T20:05:08Z,3,guys stealing ghanaians nobody subscribe service streamer weekly guys deducting us anytime buy creditsee bought cedis credit guys deducted cedis stop right cuz fair well subscribe dont background us kids see cant even bundle cuz buy credit guys deduct fair,positive
NpuBWD5sWrA,@johnkaruma2091,you are wrong. it's not working,2022-04-16T10:21:56Z,0,wrong working,negative
NpuBWD5sWrA,@ginaposy4355,How do I unsubscribe from all subscriptions? I don’t remember subscribing to anything but they keep deducting my airtime.,2021-11-16T21:43:55Z,0,unsubscribe subscriptions dont remember subscribing anything keep deducting airtime,neutral
NpuBWD5sWrA,@ginaposy4355,How do I unsubscribe from all automatic subscriptions? They just take almost all my airtime anytime I buy it.,2021-11-16T21:42:23Z,0,unsubscribe automatic subscriptions take almost airtime anytime buy,neutral
NpuBWD5sWrA,@karthikprakash8165,How I can deactivate uae bundle en weekly service etisalat.,2020-10-15T15:57:10Z,0,deactivate uae bundle en weekly service etisalat,neutral
NpuBWD5sWrA,@leonordy1075,How to unsubscribe UAE Bundle weekly from 1111,2020-08-09T23:04:19Z,0,unsubscribe uae bundle weekly,neutral
NpuBWD5sWrA,@alnarshidkulayan9299,how to subscribe again in DU 1000minutes local fnf,2020-05-31T18:54:18Z,0,subscribe du minutes local fnf,neutral
NpuBWD5sWrA,@tuyisengezura1749,How to unsubscribe from MTN video?,2020-03-09T00:08:47Z,0,unsubscribe mtn video,neutral
NpuBWD5sWrA,@sumanmagar3967,is not working How can i deactive viva auto renew  pack plzz tell me viva fucking ma balance,2019-08-23T08:35:56Z,0,working deactive viva auto renew pack plzz tell viva fucking balance,neutral
NpuBWD5sWrA,@aileenskitchen8072,How can i deactivate viva allo 3kd pls reply..,2019-07-04T13:15:47Z,0,deactivate viva allo kd pls reply,positive
NpuBWD5sWrA,@jennysabater1007,How to deactivate allo3kd services?,2019-04-07T16:17:43Z,0,deactivate allokd services,neutral
NpuBWD5sWrA,@portiaakuaachiaa9244,please how do I de-activate auto renewal data package on Vodafone X,2018-04-10T11:54:31Z,1,please deactivate auto renewal data package vodafone x,positive
_XUBnbTMxUI,@aku-tey5974,"Too many people clap you no dey  clap,sing along you no dey sing shiishiiii nkoaaaa na aka mo mmmmtchewww",2019-09-23T00:30:08Z,1,many people clap dey clapsing along dey sing shiishiiii nkoaaaa na aka mo mmmmtchewww,neutral
_XUBnbTMxUI,@omarreckon3482,Bhim u do all,2019-07-24T00:22:05Z,0,bhim u,neutral
_XUBnbTMxUI,@emmanueladu9145,Poor,2019-06-06T18:39:00Z,0,poor,negative
_XUBnbTMxUI,@miriamosman7347,Audience are boring,2019-06-03T22:05:41Z,0,audience boring,negative
_XUBnbTMxUI,@adwoahsy9296,What a boring audience?,2019-05-22T15:53:52Z,1,boring audience,negative
_XUBnbTMxUI,@florenceyeboah822,"Akuapim poloo, you are a fool almost all the ladies are half naked including the lady MC, shame unto Ghanaian ladies",2019-05-22T14:12:29Z,0,akuapim poloo fool almost ladies half naked including lady mc shame unto ghanaian ladies,negative
_XUBnbTMxUI,@Lois_Adubea,Efya🔥.Vocals🔥💯,2019-05-22T13:04:36Z,1,efyavocals,neutral
_XUBnbTMxUI,@antoinetteglover2940,Who else thinks Sika is doing the Most. Too too aggressive 😁😁,2019-05-22T12:28:13Z,0,else thinks sika aggressive,negative
_XUBnbTMxUI,@cliffordboafokissiedu3226,Efya is just on other level 🔥🔥🔥🔥🔥🔥,2019-05-22T11:46:39Z,3,efya level,neutral
_XUBnbTMxUI,@valeale3933,Sika breatheee you can literally hear when your gasping for air because your talking so fast,2019-05-22T07:03:25Z,0,sika breatheee literally hear gasping air talking fast,neutral
_XUBnbTMxUI,@cassieyvonne9081,Poor lighting system..,2019-05-21T19:43:38Z,1,poor lighting system,negative
_XUBnbTMxUI,@nanasarfo538,Am I the only one seeing their outfits. terrible. In my eyes no insults I have watched the Nigerians nothing close.,2019-05-21T17:33:16Z,0,one seeing outfits terrible eyes insults watched nigerians nothing close,negative
_XUBnbTMxUI,@djanclubtv9519,We start it good but we end up badly 😭 Nana Djan Italy,2019-05-21T13:10:20Z,1,start good end badly nana djan italy,negative
_XUBnbTMxUI,@NaaAyeleykk,Congratulations to Diana and Rev Mary Ghansah,2019-05-21T11:44:22Z,2,congratulations diana rev mary ghansah,positive
_XUBnbTMxUI,@sennellove9498,"Ebony would’ve been the best female reggae dancehall artist to compete with artists of this category, but Yahweh knows the best! I am still hurt by her dismissal from this 🌍.",2019-05-21T05:32:51Z,0,ebony wouldve best female reggae dancehall artist compete artists category yahweh knows best still hurt dismissal,positive
_XUBnbTMxUI,@oseikwame4106,Always doing poor camera viewing,2019-05-21T01:54:12Z,2,always poor camera viewing,negative
_XUBnbTMxUI,@amalovely5015,"I just love the Chairman General himself,  Kwame Sefa Kayi😘😉",2019-05-21T00:50:10Z,2,love chairman general kwame sefa kayi,positive
_XUBnbTMxUI,@oseikwame4106,Your programme is very exciting but it's too dark in the room and your cameras are far away from the representative.... so work on that next time events like this takes place..,2019-05-21T00:20:21Z,3,programme exciting dark room cameras far away representative work next time events like takes place,positive
_XUBnbTMxUI,@berlindabortey4822,Bhim u did well apologizing ❤️💋💋💋🙏🏼🙏🏼🙏🏼u still remain our king 👑 our enemies no be God👐🏾👐🏾,2019-05-21T00:18:07Z,6,bhim u well apologizing u still remain king enemies god,negative
_XUBnbTMxUI,@alberto.3471,Only Ghanaians will do a damn 6 hours long award show mtchew,2019-05-20T19:31:25Z,2,ghanaians damn hours long award show mtchew,positive
_XUBnbTMxUI,@henriettaads1302,"sarkodie nailed it. 😘 💃 
Big ups to all king ♔ sark fans.",2019-05-20T09:45:09Z,5,sarkodie nailed big ups king sark fans,neutral
_XUBnbTMxUI,@Sweetmoda1,I can see Amakye dede will be very pleased if kuami Eugene can accompany him to every show see how happy he look wit kuami Eugene not like money hungry Daddy lumba hmmmm rip Anokye supremo🙏🙏,2019-05-20T09:29:38Z,0,see amakye dede pleased kuami eugene accompany every show see happy look wit kuami eugene like money hungry daddy lumba hmmmm rip anokye supremo,positive
_XUBnbTMxUI,@Sweetmoda1,Kuami Eugene u do alll thank u daddy Amakye dede🙏🙏🙏💃💃💃💃,2019-05-20T09:27:01Z,4,kuami eugene u alll thank u daddy amakye dede,positive
_XUBnbTMxUI,@officialgadafi1359,King sark is on a different level,2019-05-20T09:09:05Z,2,king sark different level,neutral
_XUBnbTMxUI,@asedaadepah8896,Disgraceful people. Shame on you.,2019-05-20T08:45:36Z,0,disgraceful people shame,negative
_XUBnbTMxUI,@patienceoppong7533,"God bless you Abrante
You are not greedy",2019-05-20T05:27:32Z,4,god bless abrante greedy,positive
_XUBnbTMxUI,@teekay6569,seriousssssss,2019-05-20T04:52:44Z,0,seriousssssss,neutral
_XUBnbTMxUI,@frankiefrankiebest6038,Awww Efya....cute. you will be a prophetess oneday.....,2019-05-20T02:31:07Z,3,awww efyacute prophetess oneday,neutral
_XUBnbTMxUI,@frankiefrankiebest6038,00000 NAM1 we miss you......,2019-05-20T01:49:28Z,1,nam miss,negative
_XUBnbTMxUI,@amasagoe6001,"Shatta is too full of himself nd arrogant too,lack of respect caused that misunderstanding",2019-05-20T01:26:51Z,1,shatta full nd arrogant toolack respect caused misunderstanding,negative
_XUBnbTMxUI,@frankiefrankiebest6038,"This coat, coat  and suit suit...where are our kente colours?  Please represent us waiiiii",2019-05-20T01:05:19Z,10,coat coat suit suitwhere kente colours please represent us waiiiii,positive
_XUBnbTMxUI,@frankiefrankiebest6038,Lovely presenters.......oooo they are good at what they are doing...,2019-05-20T01:02:57Z,2,lovely presentersoooo good,positive
_XUBnbTMxUI,@frankiefrankiebest6038,Eddie Nartey rasta......huuuuuuulalaaaaaa,2019-05-20T01:00:24Z,0,eddie nartey rastahuuuuuuulalaaaaaa,neutral
_XUBnbTMxUI,@oforiattahlovemark2036,SakN all the way 😍,2019-05-19T23:20:11Z,3,sakn way,neutral
_XUBnbTMxUI,@stefanieantwi3363,The president of Ghana should step on stonebwoy And Wale’s case,2019-05-19T22:24:19Z,3,president ghana step stonebwoy wales case,neutral
_XUBnbTMxUI,@emilyaddyteye3680,bhim  u shouldn't have waste ur precious time and respect on that guy kraaaaa,2019-05-19T21:53:23Z,4,bhim u shouldnt waste ur precious time respect guy kraaaaa,positive
_XUBnbTMxUI,@joeboy5855,"aaaaaaaaaaaaaaaaaaaaaaaa shatta why dat 
gun",2019-05-19T21:17:13Z,2,aaaaaaaaaaaaaaaaaaaaaaaa shatta dat gun,negative
_XUBnbTMxUI,@joeboy5855,more fire,2019-05-19T21:16:05Z,1,fire,negative
_XUBnbTMxUI,@martinyeboah5526,Am glad for Kwame Eugene and Diana Hamilton,2019-05-19T19:20:30Z,6,glad kwame eugene diana hamilton,positive
_XUBnbTMxUI,@0943969,What is the song and artist at 3:21:35,2019-05-19T17:35:18Z,0,song artist,neutral
_XUBnbTMxUI,@afia6935,"like seriously?
this white man is still Nana Amakye..
FAITHFULNESS is what I see",2019-05-19T17:13:08Z,4,like seriously white man still nana amakye faithfulness see,positive
_XUBnbTMxUI,@aboaboyahciciniko7132,Nice songs thou🇬🇭🇬🇭🇬🇭🇬🇭👌👌👌,2019-05-19T16:55:47Z,3,nice songs thou,positive
_XUBnbTMxUI,@DrTakyi,https://www.youtube.com/watch?v=dE2MsJXc4WY&pbjreload=10,2019-05-19T16:28:02Z,0,,neutral
_XUBnbTMxUI,@dianaarthur7814,"My name sake Diana you do deserve the gospel artist of the year, ayekoo 1,2,3....",2019-05-19T15:47:12Z,7,name sake diana deserve gospel artist year ayekoo,neutral
_XUBnbTMxUI,@hopeson3036,"It's true wrong signal were sent. But until you know shatta wale's intention,it's not right to pull up a gun ! How could you be allowed with a gun on you to VGMA auditorium? this absurd 
Again stonebwoy calling for peace and at the same time talking about fight? ""When i meet shatta wale one on one,i will chew him like gari"" What type of character is that? you call this to be humble? arrogance and hypocrite.  
This is not the stonebwoy i know",2019-05-19T15:19:45Z,3,true wrong signal sent know shatta wales intentionits right pull gun could allowed gun vgma auditorium absurd stonebwoy calling peace time talking fight meet shatta wale one onei chew like gari type character call humble arrogance hypocrite stonebwoy know,negative
_XUBnbTMxUI,@osaogheenikaroodion2749,Am Nigerian but shattered wale is too full of jealousy.. He should be patient & try to love others,2019-05-19T14:10:11Z,17,nigerian shattered wale full jealousy patient try love others,negative
_XUBnbTMxUI,@eliasuhamidu7775,shatta had made stonebwoy spoil his name. shatta is a troublesome shame on shatta,2019-05-19T13:38:25Z,7,shatta made stonebwoy spoil name shatta troublesome shame shatta,negative
_XUBnbTMxUI,@whoiscalixx,came here for burna boy @4:56:10 .,2019-05-19T13:37:31Z,1,came burna boy,neutral
_XUBnbTMxUI,@jerrybee566,"This is the real livestream that should be trending, not the other unprofessionally ripped one from TalentGhTV",2019-05-19T12:53:22Z,0,real livestream trending unprofessionally ripped one talentghtv,neutral
_XUBnbTMxUI,@Simone-be2xl,bhim dat,2019-05-19T11:43:21Z,2,bhim dat,neutral
_XUBnbTMxUI,@richiehill2418,"Some people will be Shatta wale aka Alidu 32 went to the stage to congratulate stonebwoy,If that Stonebwoy also pulled toy Gun..I trust now the case is solved😂😂😂😂😂😂",2019-05-19T11:15:20Z,2,people shatta wale aka alidu went stage congratulate stonebwoyif stonebwoy also pulled toy guni trust case solved,positive
_XUBnbTMxUI,@spicysworld9701,Kwame Eugene..🙌asem ni... the key is humility bro,2019-05-19T10:14:41Z,3,kwame eugeneasem ni key humility bro,neutral
_XUBnbTMxUI,@spicysworld9701,Senior man Amakye Dede you do all 🙌serious!!!!!!,2019-05-19T10:06:52Z,5,senior man amakye dede serious,negative
_XUBnbTMxUI,@adwoaosway9293,Efya you do all,2019-05-19T08:05:53Z,6,efya,neutral
_XUBnbTMxUI,@redemptiongh3535,https://youtu.be/EGsSs78PhSs ..👌🏿,2019-05-19T07:23:03Z,0,,neutral
_XUBnbTMxUI,@augustinaboateng6137,"Ooh shatta,why? Bhim all the way",2019-05-19T06:41:08Z,11,ooh shattawhy bhim way,neutral
_XUBnbTMxUI,@ajtechboy1424,Cooler wow 😮,2019-05-19T06:12:37Z,5,cooler wow,positive
_XUBnbTMxUI,@adomgh7502,"Shatta and stonebwoy is like NDC and NPP, as  NDC is plan pulling them back  NPP keep wining. Shame on shatta wale",2019-05-19T06:08:09Z,14,shatta stonebwoy like ndc npp ndc plan pulling back npp keep wining shame shatta wale,negative
_XUBnbTMxUI,@elizabethoforigh,nice,2019-05-19T05:42:52Z,2,nice,positive
N7GU3ffs9aU,@nicholasoduro8328,Ghana paa nie?,2016-03-25T21:34:38Z,0,ghana paa nie,neutral
N7GU3ffs9aU,@nicholasoduro8328,where is the rest of the sound?,2016-03-25T21:33:56Z,0,rest sound,neutral
N7GU3ffs9aU,@princeabrafi1994,fuckin gh fuckin vgma fuckin sounds fuckin preformace,2016-02-14T20:43:25Z,0,fuckin gh fuckin vgma fuckin sounds fuckin preformace,neutral
N7GU3ffs9aU,@TheMinkahh,Poor sound,2015-05-05T06:12:42Z,0,poor sound,negative
N7GU3ffs9aU,@Loto2355,"Ghana Music is growing from the routine where one Artist will be dominating over years and receiving the same award every year, to the appreciation of new Artist and creating platform for them to showcase their talent. #VGMA2015",2015-04-15T16:37:29Z,1,ghana music growing routine one artist dominating years receiving award every year appreciation new artist creating platform showcase talent vgma,positive
N7GU3ffs9aU,@augustinecaeser618,I fynk pappy kojo shuld hv won the new artiste of de year,2015-04-15T07:17:08Z,0,fynk pappy kojo shuld hv new artiste de year,neutral
N7GU3ffs9aU,@sylviasomuahwiafe225,Very boring.,2015-04-14T20:56:31Z,0,boring,negative
N7GU3ffs9aU,@pammymaison9508,"the worst VGMA ever,,,no r2beez, shatta, sakodie, Guru, Fuse, etc",2015-04-14T13:37:34Z,2,worst vgma everno rbeez shatta sakodie guru fuse etc,negative
N7GU3ffs9aU,@krosbiedavis6314,"Cool....Splendid Show
 #VGMA2015",2015-04-12T02:05:22Z,0,coolsplendid show vgma,neutral
LyE3KB36D9c,@kobbycoded5563,Lynnz factor here too...mzvee,2020-12-31T20:55:37Z,0,lynnz factor toomzvee,neutral
LyE3KB36D9c,@akwesibona,Sark the rap king,2020-04-20T18:45:17Z,1,sark rap king,neutral
LyE3KB36D9c,@pvpsicle,whoop,2016-05-12T15:58:00Z,1,whoop,neutral
LyE3KB36D9c,@FrederickAfful,shout out to Nii Funny and Reggie #SM4LYF,2016-05-11T14:19:14Z,0,shout nii funny reggie smlyf,positive
BUc7PtGd20k,@antisocialafrican1469,ebony reigns lives forever❤️,2022-01-19T20:36:21Z,2,ebony reigns lives forever,neutral
BUc7PtGd20k,@zakussuckyourmomgirl7890,Mzvee's backup dancers made her performance look bad,2018-11-10T15:37:38Z,1,mzvees backup dancers made performance look bad,negative
BUc7PtGd20k,@citydennistv920,Samini be legend ampa 🔥🔥🙌,2018-04-15T14:31:32Z,4,samini legend ampa,neutral
BUc7PtGd20k,@addaibrightgyamfi9579,This is in deed a total cheat how can u give most popular song to fancy himmm!!!,2018-04-15T12:41:16Z,0,deed total cheat u give popular song fancy himmm,negative
IKFox3iurbM,@nharnahamma4959,I love Efya’s performance ❤🎉,2023-09-04T06:26:42Z,0,love efyas performance,positive
IKFox3iurbM,@josephtetteh4607,Medikal is too good 😊,2022-06-15T21:15:13Z,0,medikal good,positive
IKFox3iurbM,@emmanueladuseiowusu3616,Wow performance guyz 🙏🏽🕺🏼🥰,2022-05-08T23:12:41Z,0,wow performance guyz,positive
IKFox3iurbM,@evelyndebrah7795,Eno u are too grt,2022-05-08T14:50:46Z,0,eno u grt,neutral
IKFox3iurbM,@thomasbeshaw855,What's the new awards they come up with next year best BJ given to an artist? Half the awards are just waste🙄,2022-05-08T02:14:30Z,0,whats new awards come next year best bj given artist half awards waste,positive
IKFox3iurbM,@mabelwilson94,We want to see Sarkodie,2022-05-08T01:51:36Z,0,want see sarkodie,positive
IKFox3iurbM,@estheryabiri7738,Blackoooo 🎤🎤🎤🎤🎶🎶🎶,2022-05-07T21:01:23Z,0,blackoooo,neutral
IKFox3iurbM,@Osbornworld_tv,Blako nie,2022-05-07T19:57:54Z,0,blako nie,neutral
IKFox3iurbM,@morenews9542,Drew ho ye FEI kaapre,2022-05-07T19:10:42Z,0,drew ho ye fei kaapre,neutral
IKFox3iurbM,@akumateyjoseph5705,Eno all the way,2022-05-07T04:26:02Z,0,eno way,neutral
IKFox3iurbM,@keronlaryae,"Charter house is not taking us serious. Look at the kind of stage they mounted, that is totally unacceptable",2022-05-04T02:39:45Z,0,charter house taking us serious look kind stage mounted totally unacceptable,neutral
IKFox3iurbM,@evaappiah7639,Please how much for a ticket?,2022-04-23T12:01:53Z,0,please much ticket,positive
IKFox3iurbM,@jessiequaye9935,🥰,2022-04-18T21:55:57Z,0,,neutral
IKFox3iurbM,@unlockworld9532,Masterpiece  Efya,2022-04-10T15:39:22Z,0,masterpiece efya,positive
IKFox3iurbM,@pinpineez,Nicely done!,2022-03-29T15:05:02Z,0,nicely done,positive
IKFox3iurbM,@danielpiusagyei9463,Eno all the way!!!!!!!!!!!!!,2022-03-23T12:51:00Z,0,eno way,neutral
IKFox3iurbM,@danielpiusagyei9463,Mr. Drew is Superb!!!!!!!!!!!!!!!!!!,2022-03-23T12:32:16Z,0,mr drew superb,positive
IKFox3iurbM,@abenabrainy7887,the performances was great but the audience was too too DEAD i mean at least clap oh Africa lol,2022-03-20T23:22:20Z,0,performances great audience dead mean least clap oh africa lol,positive
IKFox3iurbM,@matildakissiwaa8791,"Mdk, Yaw Togg and Kofi Jamar 👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽🤗🤗🤗🤗🤗❤️❤️❤️❤️❤️❤️❤️❤️",2022-03-20T17:28:22Z,0,mdk yaw togg kofi jamar,neutral
IKFox3iurbM,@matildakissiwaa8791,Woow Mr Drew 🎊🎊🎊🎊🥳🥳🥳🥳,2022-03-20T15:40:13Z,1,woow mr drew,neutral
IKFox3iurbM,@matildakissiwaa8791,"Nice collaboration, Diana & Joe 😍😍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",2022-03-20T13:22:30Z,1,nice collaboration diana joe,positive
IKFox3iurbM,@akuaadu-gyamfi5829,"Nk)so)hene is looking excellent with his Ahenema 🇬🇭❤️ Okyeame Kwame 🥂 Ghana made just fit u. Great performance!
Tribute to Castro is soo touching.",2021-11-01T13:18:26Z,0,nksohene looking excellent ahenema okyeame kwame ghana made fit u great performance tribute castro soo touching,positive
IKFox3iurbM,@dorothyboateng2562,Kidi ix de best,2021-08-28T13:47:39Z,1,kidi ix de best,positive
IKFox3iurbM,@freddy-wellz233,🇬🇭💯💯👊🏿🔥,2021-08-27T19:11:42Z,0,,neutral
IKFox3iurbM,@kwabenaebo6676,Kurl Song didn't do well with Castro's songs,2021-07-20T05:06:09Z,2,kurl song didnt well castros songs,negative
IKFox3iurbM,@kwabenaebo6676,Eno Barony is Sark's next successor!!! Bars,2021-07-20T04:47:39Z,1,eno barony sarks next successor bars,positive
IKFox3iurbM,@kinglordehud,https://www.youtube.com/watch?v=lu3Iz5FmqAQ,2021-07-16T01:20:36Z,0,,neutral
IKFox3iurbM,@anita-delight,Adoma's clutch though.. want one la,2021-07-14T11:17:21Z,0,adomas clutch though want one la,positive
IKFox3iurbM,@youngplanet2061,"Great performances from most of the artists. Mr Drew, Eno, Adina, Castro's tribute and many more 🔥🔥🔥",2021-07-06T08:57:59Z,0,great performances artists mr drew eno adina castros tribute many,positive
IKFox3iurbM,@lilprrr2448,Why give reggae to episode instead of Larruso,2021-07-04T22:16:18Z,1,give reggae episode instead larruso,neutral
IKFox3iurbM,@nadiajohnson4971,Love love love love love efyas performance,2021-07-04T03:17:32Z,2,love love love love love efyas performance,positive
IKFox3iurbM,@gloriayeboah7168,Efya your voice is magical,2021-07-03T22:33:28Z,1,efya voice magical,neutral
IKFox3iurbM,@ababoamah5394,"Ey VGMA nu agu😒what is this 
Please they should really work on this well if they want us to watch it .",2021-07-01T13:21:55Z,0,ey vgma nu aguwhat please really work well want us watch,positive
IKFox3iurbM,@tiahtiasco4717,Elikem wants to chop mona,2021-06-30T00:53:56Z,0,elikem wants chop mona,neutral
IKFox3iurbM,@tiahtiasco4717,God is a woman in your woman dreams,2021-06-30T00:44:35Z,2,god woman woman dreams,positive
IKFox3iurbM,@yvonneacheamahsachie77,This year wasn’t for Kuami Eugene😢,2021-06-29T15:37:17Z,8,year wasnt kuami eugene,neutral
IKFox3iurbM,@anaadwoakissiwaa8175,Eno u do all big sis,2021-06-28T20:23:36Z,1,eno u big sis,neutral
IKFox3iurbM,@maxwelldarko3554,I put eno performance on repeat... Eno to ewiase,2021-06-28T19:31:15Z,13,put eno performance repeat eno ewiase,neutral
IKFox3iurbM,@eisaac4424,I love Adina's performance...What do you think?,2021-06-28T12:33:59Z,5,love adinas performancewhat think,positive
IKFox3iurbM,@Frimpongh7,All 3 host did just an amazing job. Great work.,2021-06-28T08:58:00Z,6,host amazing job great work,positive
IKFox3iurbM,@georgeamui8246,Eeerrhhh Medikal….Too much🔥🔥,2021-06-28T02:05:32Z,2,eeerrhhh medikaltoo much,neutral
IKFox3iurbM,@karenakuffo6064,Joeeee Boyyyyyyy,2021-06-27T21:03:48Z,1,joeeee boyyyyyyy,neutral
IKFox3iurbM,@naavic1413,Amazing performance 👏👏 especially Eno and Mr Drew 🥰🥰,2021-06-27T19:48:59Z,6,amazing performance especially eno mr drew,positive
IKFox3iurbM,@musikkfil_mora8901,This VGMA de3 eeei it wasn't interesting 😔😔,2021-06-27T18:35:58Z,2,vgma de eeei wasnt interesting,negative
IKFox3iurbM,@madamgyasi9827,Eno all the way😍😍😍😍🥰🥰🥰🥰🥰🥰🥰🥰,2021-06-27T17:19:59Z,2,eno way,neutral
IKFox3iurbM,@gertrudeakosah5791,"Kuami Eugene is boring, he yells too much…. Please don’t invite him again 💔😢😂",2021-06-27T16:59:47Z,3,kuami eugene boring yells much please dont invite,negative
IKFox3iurbM,@LifeasaDarko,Is there a yearly charterhouse performance playlist on Spotify?? @Vodafonegh,2021-06-27T16:58:56Z,0,yearly charterhouse performance playlist spotify vodafonegh,neutral
IKFox3iurbM,@LifeasaDarko,"Why you do Kwaw Kese like this...he has no current song so you disrespect him??? At the gate?? Hmm
It even pains me that Charterhouse does not acknowledge people like Fuse odg who're tryna put Gh on the map too",2021-06-27T16:06:11Z,7,kwaw kese like thishe current song disrespect gate hmm even pains charterhouse acknowledge people like fuse odg whore tryna put gh map,negative
IKFox3iurbM,@gertrudeakosah5791,"Diana Hamilton and Joe Mettle ern😍…. Power Bank o🥰

Adina toooooo🔥🔥🔥",2021-06-27T15:09:43Z,16,diana hamilton joe mettle ern power bank adina toooooo,neutral
IKFox3iurbM,@michaelaidoo981,"Best performance ,Mr Drew .",2021-06-27T15:03:25Z,4,best performance mr drew,positive
IKFox3iurbM,@yvettebaahnyarko9242,"Kidi nailed it
Whonis with me",2021-06-27T14:29:00Z,5,kidi nailed whonis,neutral
IKFox3iurbM,@nanaderson6462,Unlimited efya 🔥🔥✊🏾,2021-06-27T14:16:07Z,3,unlimited efya,neutral
IKFox3iurbM,@ikemahndebadman792,BARONY🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,2021-06-27T14:06:29Z,8,barony,neutral
IKFox3iurbM,@Akhosua_Dosty,Eno🔥🔥🔥🔥🔥,2021-06-27T14:03:03Z,5,eno,neutral
IKFox3iurbM,@briannafree7387,E.F.Y.A🔥🔥🔥🔥🔥😭 vocal range,2021-06-27T13:39:59Z,11,efya vocal range,neutral
IKFox3iurbM,@richardoklikah2890,Efya’s performance was the best🔥🔥💪,2021-06-27T13:03:49Z,11,efyas performance best,positive
IKFox3iurbM,@mubarikibrahim4991,I feel sorry for artists who had to endure performing in front of these boring audience. Why attend a music awards show if you can't cheer artists who are giving their best up? So unfortunate 😏😏😏,2021-06-27T12:50:39Z,45,feel sorry artists endure performing front boring audience attend music awards show cant cheer artists giving best unfortunate,negative
IKFox3iurbM,@effiya_ephya,Sika is fantastic for the job!,2021-06-27T12:20:41Z,14,sika fantastic job,positive
IKFox3iurbM,@persisserwaa3031,Vgma day 2 is always a bomb na day one de3 😹beans nkoaa,2021-06-27T11:50:40Z,7,vgma day always bomb na day one de beans nkoaa,negative
