video_id,author,text,published_at,like_count
_XUBnbTMxUI,@dianaarthur7814,"My name sake Diana you do deserve the gospel artist of the year, ayekoo 1,2,3....",2019-05-19T15:47:12Z,7
_XUBnbTMxUI,@hopeson3036,"It's true wrong signal were sent. But until you know shatta wale's intention,it's not right to pull up a gun ! How could you be allowed with a gun on you to VGMA auditorium? this absurd 
Again stonebwoy calling for peace and at the same time talking about fight? ""When i meet shatta wale one on one,i will chew him like gari"" What type of character is that? you call this to be humble? arrogance and hypocrite.  
This is not the stonebwoy i know",2019-05-19T15:19:45Z,3
_XUBnbTMxUI,@osaogheenikaroodion2749,Am Nigerian but shattered wale is too full of jealousy.. He should be patient & try to love others,2019-05-19T14:10:11Z,17
_XUBnbTMxUI,@eliasuhamidu7775,shatta had made stonebwoy spoil his name. shatta is a troublesome shame on shatta,2019-05-19T13:38:25Z,7
_XUBnbTMxUI,@whoiscalixx,came here for burna boy @4:56:10 .,2019-05-19T13:37:31Z,1
_XUBnbTMxUI,@jerrybee566,"This is the real livestream that should be trending, not the other unprofessionally ripped one from TalentGhTV",2019-05-19T12:53:22Z,0
_XUBnbTMxUI,@Simone-be2xl,bhim dat,2019-05-19T11:43:21Z,2
_XUBnbTMxUI,@richiehill2418,"Some people will be Shatta wale aka Alidu 32 went to the stage to congratulate stonebwoy,If that Stonebwoy also pulled toy Gun..I trust now the case is solved😂😂😂😂😂😂",2019-05-19T11:15:20Z,2
_XUBnbTMxUI,@spicysworld9701,Kwame Eugene..🙌asem ni... the key is humility bro,2019-05-19T10:14:41Z,3
_XUBnbTMxUI,@spicysworld9701,Senior man Amakye Dede you do all 🙌serious!!!!!!,2019-05-19T10:06:52Z,5
_XUBnbTMxUI,@adwoaosway9293,Efya you do all,2019-05-19T08:05:53Z,6
_XUBnbTMxUI,@redemptiongh3535,https://youtu.be/EGsSs78PhSs ..👌🏿,2019-05-19T07:23:03Z,0
_XUBnbTMxUI,@augustinaboateng6137,"Ooh shatta,why? Bhim all the way",2019-05-19T06:41:08Z,11
_XUBnbTMxUI,@ajtechboy1424,Cooler wow 😮,2019-05-19T06:12:37Z,5
_XUBnbTMxUI,@adomgh7502,"Shatta and stonebwoy is like NDC and NPP, as  NDC is plan pulling them back  NPP keep wining. Shame on shatta wale",2019-05-19T06:08:09Z,14
_XUBnbTMxUI,@elizabethoforigh,nice,2019-05-19T05:42:52Z,2
N7GU3ffs9aU,@nicholasoduro8328,Ghana paa nie?,2016-03-25T21:34:38Z,0
N7GU3ffs9aU,@nicholasoduro8328,where is the rest of the sound?,2016-03-25T21:33:56Z,0
N7GU3ffs9aU,@princeabrafi1994,fuckin gh fuckin vgma fuckin sounds fuckin preformace,2016-02-14T20:43:25Z,0
N7GU3ffs9aU,@TheMinkahh,Poor sound,2015-05-05T06:12:42Z,0
N7GU3ffs9aU,@Loto2355,"Ghana Music is growing from the routine where one Artist will be dominating over years and receiving the same award every year, to the appreciation of new Artist and creating platform for them to showcase their talent. #VGMA2015",2015-04-15T16:37:29Z,1
N7GU3ffs9aU,@augustinecaeser618,I fynk pappy kojo shuld hv won the new artiste of de year,2015-04-15T07:17:08Z,0
N7GU3ffs9aU,@sylviasomuahwiafe225,Very boring.,2015-04-14T20:56:31Z,0
N7GU3ffs9aU,@pammymaison9508,"the worst VGMA ever,,,no r2beez, shatta, sakodie, Guru, Fuse, etc",2015-04-14T13:37:34Z,2
N7GU3ffs9aU,@krosbiedavis6314,"Cool....Splendid Show
 #VGMA2015",2015-04-12T02:05:22Z,0
LyE3KB36D9c,@kobbycoded5563,Lynnz factor here too...mzvee,2020-12-31T20:55:37Z,0
LyE3KB36D9c,@akwesibona,Sark the rap king,2020-04-20T18:45:17Z,1
LyE3KB36D9c,@pvpsicle,whoop,2016-05-12T15:58:00Z,1
LyE3KB36D9c,@FrederickAfful,shout out to Nii Funny and Reggie #SM4LYF,2016-05-11T14:19:14Z,0
BUc7PtGd20k,@antisocialafrican1469,ebony reigns lives forever❤️,2022-01-19T20:36:21Z,2
BUc7PtGd20k,@lindaashong4320,Hausa lele only. Honesty intergrity diversity brilliant unicef,2021-05-26T18:40:23Z,1
BUc7PtGd20k,@zakussuckyourmomgirl7890,Mzvee's backup dancers made her performance look bad,2018-11-10T15:37:38Z,1
BUc7PtGd20k,@citydennistv920,Samini be legend ampa 🔥🔥🙌,2018-04-15T14:31:32Z,4
BUc7PtGd20k,@addaibrightgyamfi9579,This is in deed a total cheat how can u give most popular song to fancy himmm!!!,2018-04-15T12:41:16Z,0
IKFox3iurbM,@nharnahamma4959,I love Efya’s performance ❤🎉,2023-09-04T06:26:42Z,0
IKFox3iurbM,@josephtetteh4607,Medikal is too good 😊,2022-06-15T21:15:13Z,0
IKFox3iurbM,@emmanueladuseiowusu3616,Wow performance guyz 🙏🏽🕺🏼🥰,2022-05-08T23:12:41Z,0
IKFox3iurbM,@evelyndebrah7795,Eno u are too grt,2022-05-08T14:50:46Z,0
IKFox3iurbM,@thomasbeshaw855,What's the new awards they come up with next year best BJ given to an artist? Half the awards are just waste🙄,2022-05-08T02:14:30Z,0
IKFox3iurbM,@mabelwilson94,We want to see Sarkodie,2022-05-08T01:51:36Z,0
IKFox3iurbM,@estheryabiri7738,Blackoooo 🎤🎤🎤🎤🎶🎶🎶,2022-05-07T21:01:23Z,0
IKFox3iurbM,@Osbornworld_tv,Blako nie,2022-05-07T19:57:54Z,0
IKFox3iurbM,@morenews9542,Drew ho ye FEI kaapre,2022-05-07T19:10:42Z,0
IKFox3iurbM,@akumateyjoseph5705,Eno all the way,2022-05-07T04:26:02Z,0
IKFox3iurbM,@keronlaryae,"Charter house is not taking us serious. Look at the kind of stage they mounted, that is totally unacceptable",2022-05-04T02:39:45Z,0
IKFox3iurbM,@evaappiah7639,Please how much for a ticket?,2022-04-23T12:01:53Z,0
IKFox3iurbM,@jessiequaye9935,🥰,2022-04-18T21:55:57Z,0
IKFox3iurbM,@unlockworld9532,Masterpiece  Efya,2022-04-10T15:39:22Z,0
IKFox3iurbM,@pinpineez,Nicely done!,2022-03-29T15:05:02Z,0
IKFox3iurbM,@danielpiusagyei9463,Eno all the way!!!!!!!!!!!!!,2022-03-23T12:51:00Z,0
IKFox3iurbM,@danielpiusagyei9463,Mr. Drew is Superb!!!!!!!!!!!!!!!!!!,2022-03-23T12:32:16Z,0
IKFox3iurbM,@abenabrainy7887,the performances was great but the audience was too too DEAD i mean at least clap oh Africa lol,2022-03-20T23:22:20Z,0
IKFox3iurbM,@matildakissiwaa8791,"Mdk, Yaw Togg and Kofi Jamar 👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽🤗🤗🤗🤗🤗❤️❤️❤️❤️❤️❤️❤️❤️",2022-03-20T17:28:22Z,0
IKFox3iurbM,@matildakissiwaa8791,Woow Mr Drew 🎊🎊🎊🎊🥳🥳🥳🥳,2022-03-20T15:40:13Z,1
IKFox3iurbM,@matildakissiwaa8791,"Nice collaboration, Diana & Joe 😍😍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",2022-03-20T13:22:30Z,1
IKFox3iurbM,@akuaadu-gyamfi5829,"Nk)so)hene is looking excellent with his Ahenema 🇬🇭❤️ Okyeame Kwame 🥂 Ghana made just fit u. Great performance!
Tribute to Castro is soo touching.",2021-11-01T13:18:26Z,0
IKFox3iurbM,@dorothyboateng2562,Kidi ix de best,2021-08-28T13:47:39Z,1
IKFox3iurbM,@freddy-wellz233,🇬🇭💯💯👊🏿🔥,2021-08-27T19:11:42Z,0
IKFox3iurbM,@kwabenaebo6676,Kurl Song didn't do well with Castro's songs,2021-07-20T05:06:09Z,2
IKFox3iurbM,@kwabenaebo6676,Eno Barony is Sark's next successor!!! Bars,2021-07-20T04:47:39Z,1
IKFox3iurbM,@kinglordehud,https://www.youtube.com/watch?v=lu3Iz5FmqAQ,2021-07-16T01:20:36Z,0
IKFox3iurbM,@anita-delight,Adoma's clutch though.. want one la,2021-07-14T11:17:21Z,0
IKFox3iurbM,@youngplanet2061,"Great performances from most of the artists. Mr Drew, Eno, Adina, Castro's tribute and many more 🔥🔥🔥",2021-07-06T08:57:59Z,0
IKFox3iurbM,@lilprrr2448,Why give reggae to episode instead of Larruso,2021-07-04T22:16:18Z,1
IKFox3iurbM,@nadiajohnson4971,Love love love love love efyas performance,2021-07-04T03:17:32Z,2
IKFox3iurbM,@gloriayeboah7168,Efya your voice is magical,2021-07-03T22:33:28Z,1
IKFox3iurbM,@ababoamah5394,"Ey VGMA nu agu😒what is this 
Please they should really work on this well if they want us to watch it .",2021-07-01T13:21:55Z,0
IKFox3iurbM,@ababoamah5394,"Ey VGMA nu agu😒what is this 
Please they should really work on this well if they want us to watch it .",2021-07-01T13:21:39Z,1
IKFox3iurbM,@tiahtiasco4717,Elikem wants to chop mona,2021-06-30T00:53:56Z,0
IKFox3iurbM,@tiahtiasco4717,God is a woman in your woman dreams,2021-06-30T00:44:35Z,2
IKFox3iurbM,@yvonneacheamahsachie77,This year wasn’t for Kuami Eugene😢,2021-06-29T15:37:17Z,8
IKFox3iurbM,@anaadwoakissiwaa8175,Eno u do all big sis,2021-06-28T20:23:36Z,1
IKFox3iurbM,@maxwelldarko3554,I put eno performance on repeat... Eno to ewiase,2021-06-28T19:31:15Z,13
IKFox3iurbM,@eisaac4424,I love Adina's performance...What do you think?,2021-06-28T12:33:59Z,5
IKFox3iurbM,@Frimpongh7,All 3 host did just an amazing job. Great work.,2021-06-28T08:58:00Z,6
IKFox3iurbM,@georgeamui8246,Eeerrhhh Medikal….Too much🔥🔥,2021-06-28T02:05:32Z,2
IKFox3iurbM,@karenakuffo6064,Joeeee Boyyyyyyy,2021-06-27T21:03:48Z,1
IKFox3iurbM,@naavic1413,Amazing performance 👏👏 especially Eno and Mr Drew 🥰🥰,2021-06-27T19:48:59Z,6
IKFox3iurbM,@musikkfil_mora8901,This VGMA de3 eeei it wasn't interesting 😔😔,2021-06-27T18:35:58Z,2
IKFox3iurbM,@madamgyasi9827,Eno all the way😍😍😍😍🥰🥰🥰🥰🥰🥰🥰🥰,2021-06-27T17:19:59Z,2
IKFox3iurbM,@gertrudeakosah5791,"Kuami Eugene is boring, he yells too much…. Please don’t invite him again 💔😢😂",2021-06-27T16:59:47Z,3
IKFox3iurbM,@LifeasaDarko,Is there a yearly charterhouse performance playlist on Spotify?? @Vodafonegh,2021-06-27T16:58:56Z,0
IKFox3iurbM,@LifeasaDarko,"Why you do Kwaw Kese like this...he has no current song so you disrespect him??? At the gate?? Hmm
It even pains me that Charterhouse does not acknowledge people like Fuse odg who're tryna put Gh on the map too",2021-06-27T16:06:11Z,7
IKFox3iurbM,@gertrudeakosah5791,"Diana Hamilton and Joe Mettle ern😍…. Power Bank o🥰

Adina toooooo🔥🔥🔥",2021-06-27T15:09:43Z,16
IKFox3iurbM,@michaelaidoo981,"Best performance ,Mr Drew .",2021-06-27T15:03:25Z,4
IKFox3iurbM,@yvettebaahnyarko9242,"Kidi nailed it
Whonis with me",2021-06-27T14:29:00Z,5
IKFox3iurbM,@nanaderson6462,Unlimited efya 🔥🔥✊🏾,2021-06-27T14:16:07Z,3
IKFox3iurbM,@ikemahndebadman792,BARONY🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,2021-06-27T14:06:29Z,8
IKFox3iurbM,@Akhosua_Dosty,Eno🔥🔥🔥🔥🔥,2021-06-27T14:03:03Z,5
IKFox3iurbM,@briannafree7387,E.F.Y.A🔥🔥🔥🔥🔥😭 vocal range,2021-06-27T13:39:59Z,11
IKFox3iurbM,@richardoklikah2890,Efya’s performance was the best🔥🔥💪,2021-06-27T13:03:49Z,11
IKFox3iurbM,@mubarikibrahim4991,I feel sorry for artists who had to endure performing in front of these boring audience. Why attend a music awards show if you can't cheer artists who are giving their best up? So unfortunate 😏😏😏,2021-06-27T12:50:39Z,45
IKFox3iurbM,@effiya_ephya,Sika is fantastic for the job!,2021-06-27T12:20:41Z,14
IKFox3iurbM,@persisserwaa3031,Vgma day 2 is always a bomb na day one de3 😹beans nkoaa,2021-06-27T11:50:40Z,7
IKFox3iurbM,@persisserwaa3031,Best performance was from mr drew,2021-06-27T11:50:13Z,12
IKFox3iurbM,@ritaboakye8879,Diana Hamilton ❤️,2021-06-27T11:49:40Z,7
IKFox3iurbM,@jamescobbinah398,DREW was well prepared,2021-06-27T11:43:59Z,19
IKFox3iurbM,@jayneopare8782,Efya & Mr Drew's performance was really 😘❤️❤️😻,2021-06-27T11:21:51Z,19
IKFox3iurbM,@efyabemah4907,Nice performance from Eno Barony❤️,2021-06-27T11:13:08Z,10
IKFox3iurbM,@evelynboafowaah9060,I miss ebony,2021-06-27T11:08:16Z,10
IKFox3iurbM,@cyanfiifi,"You ppl didn't clean the stage, what, why??",2021-06-27T10:48:01Z,1
IKFox3iurbM,@nanaboakyestoloz7292,His name and everything about him define rap. Strong Gee on the 🎤 mic,2021-06-27T10:39:00Z,10
IKFox3iurbM,@nanaboakyestoloz7292,"So why you guys treating STRONG MAN like that, still  that boy is our best rapper.",2021-06-27T10:37:22Z,9
IKFox3iurbM,@neurosyd9985,ok so finally patapaa won the artiste of the year,2021-06-27T10:13:59Z,5
IKFox3iurbM,@lowkeystudiosafrica,Listen to Eno’s verses carefully. It’s very deep🤍,2021-06-27T09:53:01Z,25
IKFox3iurbM,@comfortafalenu1213,Giovanni is such a vibe🤣🤣😂😂,2021-06-27T09:43:17Z,10
IKFox3iurbM,@clementatra3425,Rockstar Kuame eugene performance was 🔥,2021-06-27T09:14:20Z,9
IKFox3iurbM,@queenzyabelema9993,Well deserved ma ❤️❤️❤️❤️,2021-06-27T08:57:57Z,6
IKFox3iurbM,@clementatra3425,"Best Performance from Kurlx song, kofi kinata, King Sark for the Legend CASTRO. Thank y'all for that honor i really appreciate it... LEGEND DON'T DIE. Love for CASTRO ❤️",2021-06-27T08:30:03Z,15
IKFox3iurbM,@beatriceacheampong7419,Efya❤️❤️❤️❤️,2021-06-27T08:17:56Z,5
IKFox3iurbM,@EmmanuelLeslieAddae,congratulations Diana Hamilton,2021-06-27T07:43:12Z,7
IKFox3iurbM,@miriammiezan9740,I felt it when Castro song was been performed i don't know weather i should say rest in peace or we are expecting you to come back,2021-06-27T07:21:19Z,13
IKFox3iurbM,@nanaamaasare8847,Giovani is the lit here..Giovani to the world,2021-06-27T07:14:53Z,11
IKFox3iurbM,@nanaamaasare8847,Giovani is the lit here..Giovani to the world,2021-06-27T07:14:36Z,18
IKFox3iurbM,@edwardofori1672,Kwaw kese said the winners are meanwhile the winner is one not more ....kwaw kese abon 😆 😆,2021-06-27T07:01:54Z,2
IKFox3iurbM,@sandra8345,Efya to the world ❤💋💖💫,2021-06-27T06:50:55Z,4
IKFox3iurbM,@galianouno3283,Yooooooo kwesi Arthur n Joey boy❤️😘😍,2021-06-27T06:42:25Z,3
IKFox3iurbM,@galianouno3283,Joey boy😘😘😍😍😍😍😍,2021-06-27T06:38:38Z,1
IKFox3iurbM,@robbiekimmich4427,VGMA without the masters tweeeaaa!!!,2021-06-27T06:31:54Z,8
IKFox3iurbM,@crabwhacka9135,Nice performance from Eno🔥🔥🇺🇸,2021-06-27T06:30:53Z,16
IKFox3iurbM,@essdoug,"Sika is just gorgeous… ❤️❤️❤️❤️❤️❤️❤️ the best host , so much energy",2021-06-27T05:40:53Z,12
IKFox3iurbM,@lucyboakye505,Kumerica 🔥🔥🔥🔥🔥🔥🔥🔥,2021-06-27T05:24:12Z,9
IKFox3iurbM,@lawrencekwarteng4876,Is this program fashion show or musicals? Too much interview make it boring. Next time incorporate the interview with music if it is musical program.,2021-06-27T05:18:36Z,7
IKFox3iurbM,@Dee_Tutu,Eno got me in tears 😭,2021-06-27T05:11:27Z,12
IKFox3iurbM,@Nana_amatiwaah,Woowwww Mr Drew❤️❤️❤️,2021-06-27T05:00:24Z,13
IKFox3iurbM,@dubaiborga6729,https://youtu.be/YJvFe6XyoDc,2021-06-27T04:55:20Z,0
IKFox3iurbM,@fynndjabaah3679,"VGMA IS Wack, ARTISTE OF THE YEAR DIANA PAA, HOW ?? YES HER SONG IS POPULAR BUT ITS A NO NO",2021-06-27T04:45:08Z,7
IKFox3iurbM,@Nana_amatiwaah,Giovanniiiiiii❤️❤️❤️❤️💃🏻,2021-06-27T04:42:11Z,7
IKFox3iurbM,@Nana_amatiwaah,Who is here too because of Berla Mundi?❤️❤️❤️❤️😚😚😚😚😚😚,2021-06-27T04:40:01Z,32
IKFox3iurbM,@Nana_amatiwaah,Nice collab.... Diana and Joe mettle 🔥🔥🔥❤️,2021-06-27T04:38:26Z,13
IKFox3iurbM,@digitalrandyyoutube,Drew,2021-06-27T03:44:54Z,7
IKFox3iurbM,@JAKESMENSAH,Stop the nonsense can’t this leaders who luck vision used the tax payers money the spend on this ashawo celebs support and even build a new hospital for the cardio center???,2021-06-27T03:30:31Z,7
IKFox3iurbM,@JAKESMENSAH,So hosting and presenting of awards are purely Accra based right??? What is this??? Are there not any good presenters in the country apart from those in Accra and are there not any renowned celebrity in Kumasi or any part of the country to do this??? What’s this Accra based awards for????,2021-06-27T03:22:57Z,7
IKFox3iurbM,@JAKESMENSAH,So are you people trying to tell us Presenters in Kumasi and other parts of the country can’t host this awards program??? You people are making everything seems like if is not Accra is not good. Masa 20 of your banku presenters can’t match the LEGENDARY KWAME ADINKRA. Why this nonsense??? Is Ghana all about Accra??? Banku awards,2021-06-27T03:17:01Z,6
IKFox3iurbM,@gigssysmith2476,"Wow Mr Drew , beautiful performance ❤️❤️ Efya’s performance too was dope… Yaw ToG and crew it’s wow wow 🤩",2021-06-27T03:13:27Z,32
IKFox3iurbM,@JAKESMENSAH,"Masa you  are a big brand and should support something good with your money and respect us for it is our money we used to buy your products. What’s this ??? This is just some music music bi not an award show. Just wasting my credit kwa. Do you know how I managed to get the network for this ???? And Better respect our legends as Kwakese said and bring back the BIG S’s..... Sark, Stonebwoy and Shatta",2021-06-27T03:07:16Z,6
IKFox3iurbM,@redmatrixx,Amazing performances.,2021-06-27T02:48:01Z,11
IKFox3iurbM,@kwameghana5369,Apostle F.E Antwi will be happy in his grave tonight,2021-06-27T02:35:03Z,0
IKFox3iurbM,@nanablaze3877,"I now agree wat Bulldog said on United showbiz,, Vgma is like Music! Music !! aah see this noisy kwami eugene songs aaah Ghana hv long way to go  papa ,,,,, chan chan kwan kwan noisy kwa 😭😭",2021-06-27T02:25:37Z,8
IKFox3iurbM,@tofficadams4759,Hot,2021-06-27T02:20:48Z,2
fxG6ISdk8ao,@FredBedard-o7u,Damian Rapids,2024-10-06T12:45:58Z,0
fxG6ISdk8ao,@RebeccaValente-i6x,Feeney Loaf,2024-10-02T19:36:38Z,0
fxG6ISdk8ao,@WendellGallihugh-q2j,Torphy Place,2024-09-25T21:54:13Z,0
fxG6ISdk8ao,@ChungContee-u8t,Lindsey Path,2024-09-22T06:41:48Z,0
fxG6ISdk8ao,@SammieZubek-n8p,D'Amore Bypass,2024-09-20T20:58:50Z,0
fxG6ISdk8ao,@MilneLee-t5l,Ziemann Creek,2024-09-20T17:59:31Z,0
fxG6ISdk8ao,@JosephWilliams-v9x,Allen Michael Thomas Kevin Brown Cynthia,2024-09-20T12:06:39Z,0
fxG6ISdk8ao,@ShadHineline-v2d,Delta Shoal,2024-09-18T17:17:14Z,0
fxG6ISdk8ao,@FaisalAhonmed-e6z,Robinson Larry Rodriguez Eric Brown David,2024-09-14T17:05:08Z,0
fxG6ISdk8ao,@IsraelHaught-j2o,Beaulah Summit,2024-09-04T16:56:14Z,0
fxG6ISdk8ao,@SokinaAktar-g8v,Gonzalez Kimberly Lee Kimberly Anderson Brian,2024-09-03T01:12:33Z,0
fxG6ISdk8ao,@HaywoodViola,Miller Thomas Clark Donna Perez Gary,2024-08-28T21:05:18Z,0
fxG6ISdk8ao,@priscillaokyere5737,When did they do it,2024-04-30T19:31:00Z,0
fxG6ISdk8ao,@misslatyfah7252,I miss my Ebony 😭😭😭,2024-03-30T23:04:38Z,0
fxG6ISdk8ao,@graceasante-ds3hn,Blacko kill the performance 💯💯🤴,2023-06-07T12:54:19Z,0
fxG6ISdk8ao,@goodallknight7847,Why is the production soo raggedy? There are way too many gaps in time from one part of the show to the other. KPMG should have information available for the hosts as soon as they arrive on stage. SMH,2023-05-29T05:52:55Z,0
fxG6ISdk8ao,@obedkwadwokarikari3307,Kingsark ❤ landlord 😊,2023-05-18T01:29:15Z,0
fxG6ISdk8ao,@deaconike4546,Landlord King Sark is on stage.,2023-05-11T12:17:46Z,0
fxG6ISdk8ao,@GoodVibeZ247,Piesie Esther Really Touched My Heart . ❤❤❤ She's So Humble .,2023-05-10T16:45:53Z,1
fxG6ISdk8ao,@belindaakuffoaddo3371,Black to the fucking wiase ✌️🎉❤🎉❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,2023-05-10T12:18:08Z,0
fxG6ISdk8ao,@XtellaNyarko,lit,2023-05-10T10:09:46Z,0
fxG6ISdk8ao,@yvonnegyimah4693,I became emotional watching black sheriff 😢❤,2023-05-09T17:31:38Z,1
fxG6ISdk8ao,@dynine-t7r,12335,2023-05-09T11:04:41Z,0
fxG6ISdk8ao,@Joycee-b7f,King promise win an award is everything for me 🎉shouts to king promise❤.maddd🎉 performance too💯💡,2023-05-09T03:08:41Z,0
fxG6ISdk8ao,@abaakoabaako7033,Gospel to the world 🌎❤🎉❤,2023-05-08T20:53:47Z,5
fxG6ISdk8ao,@reparations9910,NPP HAVE DESTROYED VGMA. THE CROWD WAS HUNGRY & COULD NOT SHOUT. #NanaMustGo,2023-05-08T19:03:12Z,3
fxG6ISdk8ao,@stevemcqrippz7054,is Ofori Amponsah not the pastor?...ekom paaaa dieee,2023-05-08T15:43:51Z,1
fxG6ISdk8ao,@OuedraogoSalifouIssoufou,Massive to blacko nice performance,2023-05-08T12:25:06Z,4
fxG6ISdk8ao,@nhyirabakwasi1395,"King is always Kind, RESPECT KING SARK❤❤",2023-05-08T12:14:04Z,3
fxG6ISdk8ao,@nhyirabakwasi1395,Perfect performance from Offori 👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽😘😘😘😘😘,2023-05-08T11:46:32Z,2
fxG6ISdk8ao,@NanaNyarkoOwusu,sarkodie is the best of the performs who performed at the VGMA,2023-05-08T11:29:11Z,5
fxG6ISdk8ao,@kobbinabenjamin,DSL next samini!!!,2023-05-08T10:41:46Z,4
fxG6ISdk8ao,@jwoww-s6h,The Gospel Artists Performance was everything for me..... Glory be to The Most High God🙏🙏🙏🙏🙏❤❤❤,2023-05-08T09:41:26Z,10
fxG6ISdk8ao,@Mav-Sim,Giovanni should have been the host,2023-05-08T05:53:24Z,6
fxG6ISdk8ao,@Mav-Sim,Bomb awards show,2023-05-08T05:46:51Z,2
fxG6ISdk8ao,@selinabediako4594,Fanefam😳😳,2023-05-08T05:40:54Z,3
fxG6ISdk8ao,@stevemcqrippz7054,Lasmid need to give refund for that performance 😂😂😂😂,2023-05-08T04:56:52Z,7
fxG6ISdk8ao,@adugideon2308,Sarkodie is indeed the landlord,2023-05-08T02:35:55Z,2
fxG6ISdk8ao,@missyedna6993,"A very explosive gospel performance  ❤❤❤❤
I loved it",2023-05-08T02:27:32Z,5
fxG6ISdk8ao,@aarthurtech33,DSL my best performance 🎭 🔥,2023-05-08T01:42:44Z,4
fxG6ISdk8ao,@priscy1683,Well deserved Blackooo😍🥰❤️,2023-05-08T01:02:25Z,5
fxG6ISdk8ao,@PapaMonka-ez7qs,Hi,2023-05-08T00:55:05Z,1
fxG6ISdk8ao,@stephaniefrimpongaboagyewa2307,I really enjoyed DSL performance,2023-05-07T21:02:06Z,3
fxG6ISdk8ao,@ivymensah-sz6tk,Really beautiful rendition from Esther and the rest,2023-05-07T15:19:33Z,4
fxG6ISdk8ao,@nhyirabakwasi1395,The gospel performance was on unique ❤❤❤❤❤❤,2023-05-07T14:43:56Z,5
fxG6ISdk8ao,@agyeimaxwell.,♥️💎,2023-05-07T13:20:31Z,2
fxG6ISdk8ao,@nanaamadelanyo1059,Woa ye meyie colabo with other artists was perfect ....🥰,2023-05-07T12:18:12Z,8
fxG6ISdk8ao,@I_am-Kyei,"Medikal:     I no be chicken but I go suck seed (succeed).The seed there is referring to life,prosperity,food,moneyetc.Without it,U can't be successful.
Mdk is saying that he doesn't have the materials but yet still he will be successful.
A big motivational line🙏💪",2023-05-07T11:14:43Z,6
fxG6ISdk8ao,@SteveNewsMedia,3:07:07,2023-05-07T10:56:06Z,1
fxG6ISdk8ao,@menkstudio9867,Blacko 🎉🎉❤,2023-05-07T10:54:32Z,5
fxG6ISdk8ao,@maryfrimpong4524,Did gyakie win anything please,2023-05-07T10:37:20Z,2
fxG6ISdk8ao,@emmanueltornyenyor5858,Things are getting bigger,2023-05-07T08:19:29Z,2
fxG6ISdk8ao,@NaaLove-i1u,Congratulations dear 🎉,2023-05-07T08:10:10Z,2
fxG6ISdk8ao,@mawunyobuampong-xi2yt,Say this and say it Agine,2023-05-07T07:43:33Z,2
fxG6ISdk8ao,@AdjoaBB,Massive turn Blacko🎉🎉🎉🎉,2023-05-07T04:58:28Z,7
fxG6ISdk8ao,@Kwesi_Abekah,I really love you Vodafone ghana,2023-05-07T03:49:03Z,5
fxG6ISdk8ao,@miniskirt2442,https://youtu.be/Do1jD79YlsM,2023-05-07T03:25:25Z,0
1l-MxhWEABk,@FaisalAhonmed-e6z,Hall Michael Hernandez Barbara Lewis Betty,2024-09-14T16:59:15Z,0
1l-MxhWEABk,@gertrudeagamah8039,My ❤ for tinny is always massive,2024-02-25T17:41:02Z,0
1l-MxhWEABk,@godfredacquah1230,Eiii so Shatta Wale no get anything hmm vgma ayoo,2023-05-09T14:45:52Z,0
1l-MxhWEABk,@shakurmelody,Congratulations to my Man @kelvynboy,2023-05-07T15:02:37Z,0
1l-MxhWEABk,@norvellyfreshtomboy3773,I have seen some new artists in the industry  and in love with s3fa song,2023-05-07T11:02:49Z,0
1l-MxhWEABk,@rosinaamoo7890,Akwaboah you really deserved it 🎉,2023-05-07T09:52:30Z,1
1l-MxhWEABk,@rosinaamoo7890,Love you mama Mercy❤,2023-05-07T09:50:30Z,0
1l-MxhWEABk,@keziahansah5161,My fav.female presenter ..Berla and my fav make presenter ..GIO all on the same stage🥳🥳🥳Gio you look amazing,2023-05-07T09:14:38Z,0
1l-MxhWEABk,@keziahansah5161,Burla Mundi's first gown was amazing 🥺😍😍😍,2023-05-07T09:13:14Z,0
1l-MxhWEABk,@emmadeevangi4414,Yy al dis blacko effort through DE yr,2023-05-07T02:51:01Z,0
1l-MxhWEABk,@emmadeevangi4414,Blacko was cheated,2023-05-07T02:46:20Z,0
1l-MxhWEABk,@faustinaarthur6677,Best performance to night obrafour,2023-05-07T02:07:21Z,0
1l-MxhWEABk,@faustinaarthur6677,Black sheriff deserve de artist of year,2023-05-07T01:47:57Z,0
1l-MxhWEABk,@AdjorloloDaniel,WOW s3fa❤❤❤❤❤❤ you do all,2023-05-07T00:27:14Z,1
1l-MxhWEABk,@AdjorloloDaniel,If you know you know more power❤❤❤❤,2023-05-07T00:23:36Z,1
1l-MxhWEABk,@ivymensah-sz6tk,Joe Mettle really talk so well God bless u❤,2023-05-07T00:10:54Z,0
1l-MxhWEABk,@ivymensah-sz6tk,Stone’s performance was so boring,2023-05-06T23:12:56Z,1
1l-MxhWEABk,@Young.black.gangster,Poor sound. Sometimes the sounds would just go off and stuff. Let’s take things seriously.,2023-05-06T22:27:25Z,0
1l-MxhWEABk,@RosemaryKoomson-me6ng,Fav song 🤔😇😇😇 1 Gad,2023-05-06T22:24:13Z,0
